WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2016-06-18,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,7172.0,Political violence,3688.0,13.3204,44.7623
2016-06-25,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,1,10,12994.0,Political violence,3688.0,13.3204,44.7623
2016-07-09,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,,Political violence,3688.0,13.3204,44.7623
2016-07-16,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,2,10,5004.0,Political violence,3688.0,13.3204,44.7623
2016-07-30,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,4577.0,Political violence,3688.0,13.3204,44.7623
2016-08-20,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,5959.0,Political violence,3688.0,13.3204,44.7623
2016-09-10,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,18051.0,Political violence,3688.0,13.3204,44.7623
2016-09-17,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,2,10,,Political violence,3688.0,13.3204,44.7623
2016-09-24,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,3,20,4577.0,Political violence,3688.0,13.3204,44.7623
2016-10-01,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,2,20,,Political violence,3688.0,13.3204,44.7623
2016-10-15,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,1,10,,Political violence,3688.0,13.3204,44.7623
2016-10-22,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,4577.0,Political violence,3688.0,13.3204,44.7623
2016-10-29,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,1,10,,Political violence,3688.0,13.3204,44.7623
2016-11-05,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,5,44,4577.0,Political violence,3688.0,13.3204,44.7623
2016-11-12,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,2,20,801.0,Political violence,3688.0,13.3204,44.7623
2016-11-19,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,1,10,,Political violence,3688.0,13.3204,44.7623
2016-12-03,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,2,15,4577.0,Political violence,3688.0,13.3204,44.7623
2016-12-10,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,4577.0,Political violence,3688.0,13.3204,44.7623
2016-12-17,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,2,11,4577.0,Political violence,3688.0,13.3204,44.7623
2016-12-24,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,2,10,4577.0,Political violence,3688.0,13.3204,44.7623
2016-12-31,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,3,5,,Political violence,3688.0,13.3204,44.7623
2017-01-07,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,1,10,43825.0,Political violence,3688.0,13.3204,44.7623
2017-01-21,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,5704.0,Political violence,3688.0,13.3204,44.7623
2017-01-28,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,1,10,5704.0,Political violence,3688.0,13.3204,44.7623
2017-02-18,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,,Political violence,3688.0,13.3204,44.7623
2017-03-25,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,1,10,,Political violence,3688.0,13.3204,44.7623
2017-04-22,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,,Political violence,3688.0,13.3204,44.7623
2017-04-29,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,5704.0,Political violence,3688.0,13.3204,44.7623
2017-05-06,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,5704.0,Political violence,3688.0,13.3204,44.7623
2017-06-03,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,1,10,5704.0,Political violence,3688.0,13.3204,44.7623
2017-06-17,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,2,2,14142.0,Political violence,3688.0,13.3204,44.7623
2017-06-24,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,1,6,84774.0,Political violence,3688.0,13.3204,44.7623
2017-07-22,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,33112.0,Political violence,3688.0,13.3204,44.7623
2017-07-29,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,5704.0,Political violence,3688.0,13.3204,44.7623
2017-08-05,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,4,0,5704.0,Political violence,3688.0,13.3204,44.7623
2017-08-12,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,,Political violence,3688.0,13.3204,44.7623
2017-08-19,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,5704.0,Political violence,3688.0,13.3204,44.7623
2017-08-26,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,,Political violence,3688.0,13.3204,44.7623
2017-09-02,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,27408.0,Political violence,3688.0,13.3204,44.7623
2017-09-09,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,5704.0,Political violence,3688.0,13.3204,44.7623
2017-09-16,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,,Political violence,3688.0,13.3204,44.7623
2017-09-23,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,5,1,18030.0,Political violence,3688.0,13.3204,44.7623
2017-09-30,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,3,10,191.0,Political violence,3688.0,13.3204,44.7623
2017-10-07,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,5704.0,Political violence,3688.0,13.3204,44.7623
2017-10-14,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,798.0,Political violence,3688.0,13.3204,44.7623
2017-10-21,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,2,20,14610.0,Political violence,3688.0,13.3204,44.7623
2017-10-28,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,24567.0,Political violence,3688.0,13.3204,44.7623
2017-11-04,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,13186.0,Political violence,3688.0,13.3204,44.7623
